Name,EndsVowel,EndsA,LenGt5,StartsVowel,HasY,IsFemale
Sterne,1,0,1,0,0,0
Marcos,0,0,1,0,0,0
Coleen,0,0,1,0,0,1
Katie,1,0,0,0,0,1
Beaufort,0,0,1,0,0,0
Lorena,1,1,1,0,0,1
Rickard,0,0,1,0,0,0
Joye,0,0,0,0,1,1
Ronny,0,0,0,0,1,0
Mauritz,0,0,1,0,0,0
Con,0,0,0,0,0,1
Mady,0,0,0,0,1,1
Chaddy,0,0,1,0,1,0
Egbert,0,0,1,1,0,0
Rodd,0,0,0,0,0,0
Godard,0,0,1,0,0,0
Lani,1,0,0,0,0,1
Dacey,0,0,0,0,1,1
Laurance,1,0,1,0,0,0
Tyne,0,0,0,0,1,1
Britta,1,1,1,0,0,1
Marietta,1,1,1,0,0,0
Darline,1,0,1,0,0,1
Winny,0,0,0,0,1,1
Burl,0,0,0,0,0,0
Gwenneth,0,0,1,0,0,1
Janela,1,1,1,0,0,1
Lynea,1,1,0,0,1,1
Dalton,0,0,1,0,0,0
Sybyl,0,0,0,0,1,1
Carmelina,1,1,1,0,0,1
Randell,0,0,1,0,0,0
Bertine,1,0,1,0,0,1
Kerianne,1,0,1,0,0,1
Bernhard,0,0,1,0,0,0
Armstrong,0,0,1,1,0,0
Aurore,1,0,1,1,0,1
Wanda,1,1,0,0,0,1
Dan,0,0,0,0,0,0
Kimbra,1,1,1,0,0,1
Marit,0,0,0,0,0,1
Lynnea,1,1,1,0,1,1
Leonard,0,0,1,0,0,0
Liza,1,1,0,0,0,1
Leyla,1,1,0,0,1,1
Deloris,0,0,1,0,0,1
Zorina,1,1,1,0,0,1
Taddeus,0,0,1,0,0,0
Sandie,1,0,1,0,0,1
Miriam,0,0,1,0,0,1
Matthaeus,0,0,1,0,0,0
Esau,0,0,0,1,0,0
Grete,1,0,0,0,0,1
Antonia,1,1,1,1,0,1
Dorian,0,0,1,0,0,1
Toby,0,0,0,0,1,0
Rivalee,1,0,1,0,0,1
Cacilia,1,1,1,0,0,1
Koressa,1,1,1,0,0,1
Cati,1,0,0,0,0,1
Merwin,0,0,1,0,0,0
Bennie,1,0,1,0,0,1
Regen,0,0,0,0,0,0
Rhetta,1,1,1,0,0,1
Pamelina,1,1,1,0,0,1
Yettie,1,0,1,1,1,1
Karlotta,1,1,1,0,0,1
Elizabet,0,0,1,1,0,1
Pierre,1,0,1,0,0,0
Tia,1,1,0,0,0,1
Nanete,1,0,1,0,0,1
Park,0,0,0,0,0,0
Howard,0,0,1,0,0,0
Trish,0,0,0,0,0,1
Noel,0,0,0,0,0,1
Lurleen,0,0,1,0,0,1
Robinette,1,0,1,0,0,1
Violette,1,0,1,0,0,1
Hermy,0,0,0,0,1,0
Jean-Paul,0,0,1,0,0,0
Benji,1,0,0,0,0,0
Brandy,0,0,1,0,1,1
Janot,0,0,0,0,0,1
Lindsay,0,0,1,0,1,1
Barry,0,0,0,0,1,1
Annnora,1,1,1,1,0,1
Praneetf,0,0,1,0,0,0
Putnam,0,0,1,0,0,0
Rollin,0,0,1,0,0,0
Bobbette,1,0,1,0,0,1
Hadleigh,0,0,1,0,0,0
Latrena,1,1,1,0,0,1
Barbi,1,0,0,0,0,1
Vicki,1,0,0,0,0,1
Irena,1,1,0,1,0,1
Joellen,0,0,1,0,0,1
Arnoldo,0,0,1,1,0,0
Marlon,0,0,1,0,0,0
Olia,1,1,0,1,0,1
Bettie,1,0,1,0,0,1
Misha,1,1,0,0,0,1
Daryl,0,0,0,0,1,1
Kaleena,1,1,1,0,0,1
Ulberto,0,0,1,1,0,0
Karrie,1,0,1,0,0,1
Andie,1,0,0,1,0,0
Averil,0,0,1,1,0,0
Bealle,1,0,1,0,0,0
Tawsha,1,1,1,0,0,1
Darrell,0,0,1,0,0,0
Nananne,1,0,1,0,0,1
Jerrome,1,0,1,0,0,0
Tasia,1,1,0,0,0,1
Nolie,1,0,0,0,0,1
Rani,1,0,0,0,0,1
Antoni,1,0,1,1,0,0
Dulciana,1,1,1,0,0,1
Thurstan,0,0,1,0,0,0
Wendall,0,0,1,0,0,0
Vernor,0,0,1,0,0,0
Winni,1,0,0,0,0,1
Dorita,1,1,1,0,0,1
Emmi,1,0,0,1,0,1
Harlene,1,0,1,0,0,1
Danit,0,0,0,0,0,1
Tulley,0,0,1,0,1,0
Germaine,1,0,1,0,0,1
Daphene,1,0,1,0,0,1
Weslie,1,0,1,0,0,0
Sebastien,0,0,1,0,0,0
Lane,0,0,0,0,0,1
Ema,1,1,0,1,0,1
Ronnie,1,0,1,0,0,1
Jermayne,1,0,1,0,1,0
Morry,0,0,0,0,1,0
Ashish,0,0,1,1,0,0
Rori,1,0,0,0,0,1
Brandice,1,0,1,0,0,1
Dolorita,1,1,1,0,0,1
Kellina,1,1,1,0,0,1
Nikki,1,0,0,0,0,0
Kirbee,1,0,1,0,0,1
Judi,1,0,0,0,0,1
Johnathan,0,0,1,0,0,0
Bride,1,0,0,0,0,1
Sandi,1,0,0,0,0,1
Manuel,0,0,1,0,0,0
Venita,1,1,1,0,0,1
Milli,1,0,0,0,0,1
Nigel,0,0,0,0,0,0
Celesta,1,1,1,0,0,1
Mina,1,1,0,0,0,1
Valentin,0,0,1,0,0,0
Leora,1,1,0,0,0,1
Dirk,0,0,0,0,0,0
Niki,1,0,0,0,0,1
Alec,0,0,0,1,0,0
Dorene,1,0,1,0,0,1
Kaster,0,0,1,0,0,1
Alvina,1,1,1,1,0,1
Maribeth,0,0,1,0,0,1
Jeffry,0,0,1,0,1,0
Gerard,0,0,1,0,0,0
Mathilda,1,1,1,0,0,1
Bart,0,0,0,0,0,0
Ewan,0,0,0,1,0,0
Mariann,0,0,1,0,0,1
Tildie,1,0,1,0,0,1
Meriel,0,0,1,0,0,1
Pattie,1,0,1,0,0,0
Julita,1,1,1,0,0,1
Brenn,0,0,0,0,0,1
Otes,0,0,0,1,0,0
Allyce,1,0,1,1,1,1
Milly,0,0,0,0,1,1
Ardis,0,0,0,1,0,1
Malvina,1,1,1,0,0,1
Blakeley,0,0,1,0,1,1
Laurice,1,0,1,0,0,1
Claire,1,0,1,0,0,0
Tabbatha,1,1,1,0,0,1
Rennie,1,0,1,0,0,1
Jodi,1,0,0,0,0,0
Ender,0,0,0,1,0,0
Shantee,1,0,1,0,0,1
Lotty,0,0,0,0,1,1
Conchita,1,1,1,0,0,1
Dot,0,0,0,0,0,1
Merola,1,1,1,0,0,1
Ree,0,0,0,0,0,1
Agnesse,1,0,1,1,0,1
Tan,0,0,0,0,0,0
Jaime,1,0,0,0,0,0
Jeanie,1,0,1,0,0,1
Hannis,0,0,1,0,0,1
Cosetta,1,1,1,0,0,1
Fanni,1,0,0,0,0,1
Jocelyn,0,0,1,0,1,1
Ethel,0,0,0,1,0,1
Agnese,1,0,1,1,0,1
Bambi,1,0,0,0,0,1
Wileen,0,0,1,0,0,1
Malena,1,1,1,0,0,1
Warde,1,0,0,0,0,0
Mustafa,1,1,1,0,0,0
Joslyn,0,0,1,0,1,1
Christorpher,0,0,1,0,0,0
Saundra,1,1,1,0,0,1
Terrence,1,0,1,0,0,0
Vinni,1,0,0,0,0,1
Damian,0,0,1,0,0,0
Dale,0,0,0,0,0,0
Janaye,1,0,1,0,1,1
Charmaine,1,0,1,0,0,1
Rudie,1,0,0,0,0,0
Lem,0,0,0,0,0,0
Cherise,1,0,1,0,0,1
Rosalynd,0,0,1,0,1,1
Felicle,1,0,1,0,0,1
Inge,0,0,0,1,0,1
Marti,1,0,0,0,0,1
Luis,0,0,0,0,0,0
Whitman,0,0,1,0,0,0
Rahul,0,0,0,0,0,0
Melanie,1,0,1,0,0,1
Terrill,0,0,1,0,0,0
Morena,1,1,1,0,0,1
Indira,1,1,1,1,0,1
Brittan,0,0,1,0,0,1
Constantin,0,0,1,0,0,0
Audrey,0,0,1,1,1,1
Aldus,0,0,0,1,0,0
Osmond,0,0,1,1,0,0
Dee,0,0,0,0,0,1
Austina,1,1,1,1,0,1
Calida,1,1,1,0,0,1
Vivien,0,0,1,0,0,1
Terrianne,1,0,1,0,0,1
Thain,0,0,0,0,0,0
Gale,0,0,0,0,0,0
Juliann,0,0,1,0,0,1
Linnet,0,0,1,0,0,1
Tedd,0,0,0,0,0,0
Kissiah,0,0,1,0,0,1
Haskell,0,0,1,0,0,0
Mavis,0,0,0,0,0,1
Loreen,0,0,1,0,0,1
Felice,1,0,1,0,0,1
Shalne,1,0,1,0,0,1
Carleen,0,0,1,0,0,1
Angelika,1,1,1,1,0,1
Haywood,0,0,1,0,1,0
Dael,0,0,0,0,0,1
Bevvy,0,0,0,0,1,1
Margalo,0,0,1,0,0,1
Butler,0,0,1,0,0,0
Terese,1,0,1,0,0,1
Daisy,0,0,0,0,1,1
Marlin,0,0,1,0,0,0
Aeriell,0,0,1,1,0,1
Larine,1,0,1,0,0,1
Kirby,0,0,0,0,1,1
Joya,1,1,0,0,1,1
Emmanuel,0,0,1,1,0,0
Ingeberg,0,0,1,1,0,1
Eda,1,1,0,1,0,1
Kelley,0,0,1,0,1,0
Hortensia,1,1,1,0,0,1
Duffie,1,0,1,0,0,0
Cain,0,0,0,0,0,0
Vic,0,0,0,0,0,0
Anabella,1,1,1,1,0,1
Suzetta,1,1,1,0,0,1
Bay,0,0,0,0,1,0
Corky,0,0,0,0,1,0
Adnan,0,0,0,1,0,0
Alonso,0,0,1,1,0,0
Tamera,1,1,1,0,0,1
Meridith,0,0,1,0,0,1
Fredericka,1,1,1,0,0,1
Timmi,1,0,0,0,0,1
Sergeant,0,0,1,0,0,0
Cheslie,1,0,1,0,0,1
Lilly,0,0,0,0,1,1
Suzan,0,0,0,0,0,1
Lanna,1,1,0,0,0,1
Chandra,1,1,1,0,0,1
Francyne,1,0,1,0,1,1
Perla,1,1,0,0,0,1
Burnaby,0,0,1,0,1,0
Debor,0,0,0,0,0,1
Faun,0,0,0,0,0,1
Robyn,0,0,0,0,1,1
Tootsie,1,0,1,0,0,1
Stanly,0,0,1,0,1,0
Latashia,1,1,1,0,0,1
Julietta,1,1,1,0,0,1
Wyndham,0,0,1,0,1,0
Judas,0,0,0,0,0,0
Aurelie,1,0,1,1,0,1
Gabriel,0,0,1,0,0,0
Meghan,0,0,1,0,0,1
Chev,0,0,0,0,0,0
Laurene,1,0,1,0,0,1
Roth,0,0,0,0,0,0
Clareta,1,1,1,0,0,1
Cleland,0,0,1,0,0,0
Kattie,1,0,1,0,0,1
Tammie,1,0,1,0,0,1
Tammi,1,0,0,0,0,1
Valida,1,1,1,0,0,1
Bell,0,0,0,0,0,1
Suzann,0,0,1,0,0,1
Constance,1,0,1,0,0,1
Livia,1,1,0,0,0,1
Gustaf,0,0,1,0,0,0
Caroleen,0,0,1,0,0,1
Merry,0,0,0,0,1,1
Logan,0,0,0,0,0,0
Callida,1,1,1,0,0,1
Marius,0,0,1,0,0,0
Bethena,1,1,1,0,0,1
Othelia,1,1,1,1,0,1
Sandro,0,0,1,0,0,0
Dawn,0,0,0,0,0,1
Lolita,1,1,1,0,0,1
Hanna,1,1,0,0,0,1
Cheston,0,0,1,0,0,0
Harlan,0,0,1,0,0,0
Mellisa,1,1,1,0,0,1
Juliette,1,0,1,0,0,1
Carmen,0,0,1,0,0,1
Giacomo,0,0,1,0,0,0
Maryellen,0,0,1,0,1,1
Marcella,1,1,1,0,0,1
Neda,1,1,0,0,0,1
Kip,0,0,0,0,0,1
Martha,1,1,1,0,0,1
Gabrielle,1,0,1,0,0,1
Nat,0,0,0,0,0,1
Merle,1,0,0,0,0,1
Felicdad,0,0,1,0,0,1
Jimbo,0,0,0,0,0,0
Steffie,1,0,1,0,0,1
Boyd,0,0,0,0,1,0
Kris,0,0,0,0,0,0
Peter,0,0,0,0,0,0
Elwyn,0,0,0,1,1,0
Micky,0,0,0,0,1,0
Merlina,1,1,1,0,0,1
Yoko,0,0,0,1,1,1
Robbie,1,0,1,0,0,1
Isa,1,1,0,1,0,0
Jerrilyn,0,0,1,0,1,1
Shamit,0,0,1,0,0,1
Wallie,1,0,1,0,0,1
Love,0,0,0,0,0,1
Katalin,0,0,1,0,0,1
Ferguson,0,0,1,0,0,0
Sophi,1,0,0,0,0,1
Markus,0,0,1,0,0,0
Ashby,0,0,0,1,1,0
Anatoly,0,0,1,1,1,0
Irina,1,1,0,1,0,1
Cleopatra,1,1,1,0,0,1
Bertina,1,1,1,0,0,1
Darby,0,0,0,0,1,1
Zia,1,1,0,0,0,1
Karna,1,1,0,0,0,1
Britaney,0,0,1,0,1,1
Blondelle,1,0,1,0,0,1
Morganne,1,0,1,0,0,1
Fernando,0,0,1,0,0,0
Quinta,1,1,1,0,0,1
Chanda,1,1,1,0,0,1
Derrek,0,0,1,0,0,0
Mella,1,1,0,0,0,1
Margarette,1,0,1,0,0,1
Paulie,1,0,1,0,0,1
Belvia,1,1,1,0,0,1
Angelita,1,1,1,1,0,1
Beau,0,0,0,0,0,0
Nichol,0,0,1,0,0,1
Pascal,0,0,1,0,0,0
Sabrina,1,1,1,0,0,1
Steward,0,0,1,0,0,0
Georgia,1,1,1,0,0,0
Wyatan,0,0,1,0,1,0
Aguste,1,0,1,1,0,0
Florinda,1,1,1,0,0,1
Rikki,1,0,0,0,0,1
Natalee,1,0,1,0,0,1
Charissa,1,1,1,0,0,1
Viole,1,0,0,0,0,1
Rose,0,0,0,0,0,1
Wat,0,0,0,0,0,0
Nady,0,0,0,0,1,1
Pandora,1,1,1,0,0,1
Wallis,0,0,1,0,0,0
Harrold,0,0,1,0,0,0
Cherin,0,0,1,0,0,1
Sarina,1,1,1,0,0,1
Maybelle,1,0,1,0,1,1
Ham,0,0,0,0,0,0
Cloe,0,0,0,0,0,1
Austin,0,0,1,1,0,1
Hildegarde,1,0,1,0,0,1
Dorothea,1,1,1,0,0,1
Alidia,1,1,1,1,0,1
Karyn,0,0,0,0,1,1
Vena,1,1,0,0,0,1
Tracie,1,0,1,0,0,0
Leiah,0,0,0,0,0,1
Alfreda,1,1,1,1,0,1
Coral,0,0,0,0,0,1
Marvin,0,0,1,0,0,0
Caspar,0,0,1,0,0,0
Charlena,1,1,1,0,0,1
Dorothy,0,0,1,0,1,1
Jo,0,0,0,0,0,0
Mickie,1,0,1,0,0,0
Consolata,1,1,1,0,0,1
Danella,1,1,1,0,0,1
Rene,0,0,0,0,0,0
Adelina,1,1,1,1,0,1
Vivianne,1,0,1,0,0,1
Shurwood,0,0,1,0,0,0
Kip,0,0,0,0,0,0
Genvieve,1,0,1,0,0,1
Feliza,1,1,1,0,0,1
Valerye,1,0,1,0,1,1
Evangelin,0,0,1,1,0,1
Suki,1,0,0,0,0,1
Piet,0,0,0,0,0,0
Etta,1,1,0,1,0,1
Teane,1,0,0,0,0,1
Clemmy,0,0,1,0,1,1
Glennie,1,0,1,0,0,1
Sly,0,0,0,0,1,0
Thornie,1,0,1,0,0,0
Alyda,1,1,0,1,1,1
Vonnie,1,0,1,0,0,1
Zorro,0,0,0,0,0,0
Bartolomei,1,0,1,0,0,0
Odell,0,0,0,1,0,0
Chance,1,0,1,0,0,0
Carlee,1,0,1,0,0,1
Jean,0,0,0,0,0,0
Claresta,1,1,1,0,0,1
Ellissa,1,1,1,1,0,1
Isabella,1,1,1,1,0,1
Manya,1,1,0,0,1,1
Tobin,0,0,0,0,0,0
Leilah,0,0,1,0,0,1
Benjie,1,0,1,0,0,0
Sigrid,0,0,1,0,0,1
Lillis,0,0,1,0,0,1
Derek,0,0,0,0,0,0
Casi,1,0,0,0,0,1
Lesya,1,1,0,0,1,1
Germain,0,0,1,0,0,1
Moyra,1,1,0,0,1,1
Morganica,1,1,1,0,0,1
Fey,0,0,0,0,1,1
Son,0,0,0,0,0,0
Dominic,0,0,1,0,0,0
Ann,0,0,0,1,0,1
Jackquelin,0,0,1,0,0,1
Mariquilla,1,1,1,0,0,1
Ahmet,0,0,0,1,0,0
Prudy,0,0,0,0,1,1
Casandra,1,1,1,0,0,1
Bruno,0,0,0,0,0,0
Redford,0,0,1,0,0,0
Debera,1,1,1,0,0,1
Geoffrey,0,0,1,0,1,0
Hamilton,0,0,1,0,0,0
Van,0,0,0,0,0,1
Maureen,0,0,1,0,0,1
Sherrie,1,0,1,0,0,1
Eberhard,0,0,1,1,0,0
Han,0,0,0,0,0,0
Clemente,1,0,1,0,0,0
Lisandra,1,1,1,0,0,1
Vlad,0,0,0,0,0,0
Mabel,0,0,0,0,0,1
Pyotr,0,0,0,0,1,0
Shel,0,0,0,0,0,1
Sheffy,0,0,1,0,1,0
Caroljean,0,0,1,0,0,1
Chrissa,1,1,1,0,0,1
Rakel,0,0,0,0,0,1
Joleen,0,0,1,0,0,1
Annie,1,0,0,1,0,1
Arliene,1,0,1,1,0,1
Crystie,1,0,1,0,1,1
Christabel,0,0,1,0,0,1
Maris,0,0,0,0,0,1
Blaine,1,0,1,0,0,0
Joela,1,1,0,0,0,1
Elton,0,0,0,1,0,0
Nona,1,1,0,0,0,1
Averill,0,0,1,1,0,0
Bernardina,1,1,1,0,0,1
Mayer,0,0,0,0,1,0
Florina,1,1,1,0,0,1
Zsa Zsa,1,1,1,0,0,1
Kathy,0,0,0,0,1,1
Tammara,1,1,1,0,0,1
Alfonse,1,0,1,1,0,0
Amelina,1,1,1,1,0,1
Opaline,1,0,1,1,0,1
Georgette,1,0,1,0,0,1
Corey,0,0,0,0,1,0
Channa,1,1,1,0,0,1
Lisette,1,0,1,0,0,1
Barnebas,0,0,1,0,0,0
Luana,1,1,0,0,0,1
Wayland,0,0,1,0,1,0
Henrie,1,0,1,0,0,1
Martie,1,0,1,0,0,0
Maurits,0,0,1,0,0,0
Rollins,0,0,1,0,0,0
Lindie,1,0,1,0,0,1
Malcolm,0,0,1,0,0,0
Clarissa,1,1,1,0,0,1
Sheelagh,0,0,1,0,0,1
Stanislaw,0,0,1,0,0,0
Alexandrina,1,1,1,1,0,1
Maisey,0,0,1,0,1,1
Carie,1,0,0,0,0,1
Lidia,1,1,0,0,0,1
Suzzy,0,0,0,0,1,1
Mamie,1,0,0,0,0,1
Kingston,0,0,1,0,0,0
Rab,0,0,0,0,0,0
Crawford,0,0,1,0,0,0
Mitchael,0,0,1,0,0,0
Phip,0,0,0,0,0,0
Cyndy,0,0,0,0,1,1
Skip,0,0,0,0,0,0
Ofella,1,1,1,1,0,1
Chickie,1,0,1,0,0,1
Kimmy,0,0,0,0,1,1
Harvey,0,0,1,0,1,0
Les,0,0,0,0,0,0
Peri,1,0,0,0,0,1
Harriet,0,0,1,0,0,1
Dianna,1,1,1,0,0,1
Inessa,1,1,1,1,0,1
Rhianon,0,0,1,0,0,1
Shanda,1,1,1,0,0,1
Lil,0,0,0,0,0,1
Pinchas,0,0,1,0,0,0
Coralyn,0,0,1,0,1,1
Erma,1,1,0,1,0,1
Dosi,1,0,0,0,0,1
Lind,0,0,0,0,0,0
Wolfie,1,0,1,0,0,0
Katherina,1,1,1,0,0,1
Jerry,0,0,0,0,1,1
Caria,1,1,0,0,0,1
Corabel,0,0,1,0,0,1
Giorgio,0,0,1,0,0,0
Wilton,0,0,1,0,0,0
Tracy,0,0,0,0,1,1
Anna-Diane,1,0,1,1,0,1
Modestia,1,1,1,0,0,1
Joy,0,0,0,0,1,1
Antonietta,1,1,1,1,0,1
Berk,0,0,0,0,0,0
Walton,0,0,1,0,0,0
Caroline,1,0,1,0,0,1
Antonino,0,0,1,1,0,0
Corrinne,1,0,1,0,0,1
Darius,0,0,1,0,0,0
Carlie,1,0,1,0,0,0
Jarrett,0,0,1,0,0,0
Gabe,0,0,0,0,0,0
Hirsch,0,0,1,0,0,0
Cyrus,0,0,0,0,1,0
Gusta,1,1,0,0,0,1
Allah,0,0,0,1,0,0
Saul,0,0,0,0,0,0
Bailie,1,0,1,0,0,0
Fiorenze,1,0,1,0,0,1
Lauraine,1,0,1,0,0,1
Zaneta,1,1,1,0,0,1
Trey,0,0,0,0,1,0
Mitch,0,0,0,0,0,0
Janine,1,0,1,0,0,1
Rebecca,1,1,1,0,0,1
Harmon,0,0,1,0,0,0
Yovonnda,1,1,1,1,1,1
Aubrie,1,0,1,1,0,1
Laurie,1,0,1,0,0,0
Derick,0,0,1,0,0,0
Kareem,0,0,1,0,0,0
Agretha,1,1,1,1,0,1
Iormina,1,1,1,1,0,1
Tab,0,0,0,0,0,0
Calhoun,0,0,1,0,0,0
Alyson,0,0,1,1,1,1
Jerrylee,1,0,1,0,1,1
Elihu,0,0,0,1,0,0
Jessamine,1,0,1,0,0,1
Tine,0,0,0,0,0,1
Wynn,0,0,0,0,1,0
Tiena,1,1,0,0,0,1
Luci,1,0,0,0,0,1
Gerti,1,0,0,0,0,1
Robinson,0,0,1,0,0,0
Petra,1,1,0,0,0,1
Lurline,1,0,1,0,0,1
Rolf,0,0,0,0,0,0
Jody,0,0,0,0,1,1
Nessie,1,0,1,0,0,1
Gus,0,0,0,0,0,1
Dominick,0,0,1,0,0,0
Melany,0,0,1,0,1,1
Victor,0,0,1,0,0,0
Jo-Anne,1,0,1,0,0,1
Vanessa,1,1,1,0,0,1
Kristien,0,0,1,0,0,1
Molli,1,0,0,0,0,1
Blythe,1,0,1,0,1,1
Dell,0,0,0,0,0,1
Sisile,1,0,1,0,0,1
Cyrille,1,0,1,0,1,0
Jaquenette,1,0,1,0,0,1
Norean,0,0,1,0,0,1
Sunny,0,0,0,0,1,0
Christoph,0,0,1,0,0,0
Hannibal,0,0,1,0,0,1
Nicolina,1,1,1,0,0,1
Hali,1,0,0,0,0,1
Munmro,0,0,1,0,0,0
Ninette,1,0,1,0,0,1
Genna,1,1,0,0,0,1
Daisie,1,0,1,0,0,1
Ulrika,1,1,1,1,0,1
Reena,1,1,0,0,0,1
Ginnie,1,0,1,0,0,1
Davis,0,0,0,0,0,0
Alfonso,0,0,1,1,0,0
Sheff,0,0,0,0,0,0
Zora,1,1,0,0,0,1
Bridgett,0,0,1,0,0,1
Dorry,0,0,0,0,1,1
Donnie,1,0,1,0,0,1
Ebonee,1,0,1,1,0,1
Darwin,0,0,1,0,0,0
Parker,0,0,1,0,0,0
Marney,0,0,1,0,1,1
Rickey,0,0,1,0,1,0
Gloriane,1,0,1,0,0,1
Daniel,0,0,1,0,0,1
Merralee,1,0,1,0,0,1
Loni,1,0,0,0,0,1
Leigha,1,1,1,0,0,1
Jennie,1,0,1,0,0,1
Barbey,0,0,1,0,1,1
Kassi,1,0,0,0,0,1
Arlyn,0,0,0,1,1,1
Rock,0,0,0,0,0,0
Joana,1,1,0,0,0,1
Duncan,0,0,1,0,0,0
Theodoric,0,0,1,0,0,0
Morgen,0,0,1,0,0,1
Nathanial,0,0,1,0,0,0
Engelbert,0,0,1,1,0,0
Aube,0,0,0,1,0,0
Ichabod,0,0,1,1,0,0
Tobit,0,0,0,0,0,0
Mickie,1,0,1,0,0,1
Caril,0,0,0,0,0,1
Harwell,0,0,1,0,0,0
Nate,0,0,0,0,0,0
Jaquelyn,0,0,1,0,1,1
Delmar,0,0,1,0,0,0
Arnie,1,0,0,1,0,0
Georgine,1,0,1,0,0,1
Bettina,1,1,1,0,0,1
Aldo,0,0,0,1,0,0
Anne-Mar,0,0,1,1,0,1
Shira,1,1,0,0,0,1
Pooh,0,0,0,0,0,1
Hyatt,0,0,0,0,1,0
Freddy,0,0,1,0,1,0
Renaldo,0,0,1,0,0,0
Kalinda,1,1,1,0,0,1
Winfred,0,0,1,0,0,0
Sharleen,0,0,1,0,0,1
Conway,0,0,1,0,1,0
Katina,1,1,1,0,0,1
Briney,0,0,1,0,1,1
Ty,0,0,0,0,1,0
Manda,1,1,0,0,0,1
Drake,1,0,0,0,0,0
Ambrosi,1,0,1,1,0,0
Kimmie,1,0,1,0,0,1
Willie,1,0,1,0,0,0
Judson,0,0,1,0,0,0
Olivie,1,0,1,1,0,1
Bobina,1,1,1,0,0,1
Debee,1,0,0,0,0,1
Ruby,0,0,0,0,1,0
Marjory,0,0,1,0,1,1
Damara,1,1,1,0,0,1
Gardiner,0,0,1,0,0,0
Alice,1,0,0,1,0,1
Nessy,0,0,0,0,1,1
Sari,1,0,0,0,0,1
Cass,0,0,0,0,0,1
Misty,0,0,0,0,1,1
Cassi,1,0,0,0,0,1
Kelci,1,0,0,0,0,1
Verina,1,1,1,0,0,1
Rhody,0,0,0,0,1,1
Munroe,1,0,1,0,0,0
Annice,1,0,1,1,0,1
Raven,0,0,0,0,0,1
Davida,1,1,1,0,0,1
Brant,0,0,0,0,0,0
Lanny,0,0,0,0,1,0
Charleton,0,0,1,0,0,0
Lyndsay,0,0,1,0,1,1
Luce,0,0,0,0,0,1
Erasmus,0,0,1,1,0,0
Torr,0,0,0,0,0,0
Harland,0,0,1,0,0,0
Kara,1,1,0,0,0,1
Ariel,0,0,0,1,0,1
Marleen,0,0,1,0,0,1
Joao,0,0,0,0,0,0
Georgeta,1,1,1,0,0,1
Reg,0,0,0,0,0,0
Tiana,1,1,0,0,0,1
Gilberte,1,0,1,0,0,1
Murdoch,0,0,1,0,0,0
Elke,0,0,0,1,0,1
Karlyn,0,0,1,0,1,1
Rodolphe,1,0,1,0,0,0
Lorette,1,0,1,0,0,1
Sibelle,1,0,1,0,0,1
Irvin,0,0,0,1,0,0
Michael,0,0,1,0,0,0
Kellen,0,0,1,0,0,1
Kristel,0,0,1,0,0,1
Phebe,1,0,0,0,0,1
Shelli,1,0,1,0,0,1
Myrle,1,0,0,0,1,1
Darcey,0,0,1,0,1,1
Queada,1,1,1,0,0,1
Seth,0,0,0,0,0,0
Trescha,1,1,1,0,0,1
Vally,0,0,0,0,1,1
Jinny,0,0,0,0,1,1
Gearard,0,0,1,0,0,0
Jan,0,0,0,0,0,1
Meyer,0,0,0,0,1,0
Horatia,1,1,1,0,0,1
Rochella,1,1,1,0,0,1
Kevan,0,0,0,0,0,0
Kiri,1,0,0,0,0,1
Mary,0,0,0,0,1,1
Konstantin,0,0,1,0,0,0
Jerome,1,0,1,0,0,0
Norton,0,0,1,0,0,0
Bianca,1,1,1,0,0,1
Corrina,1,1,1,0,0,1
Harv,0,0,0,0,0,0
Rodi,1,0,0,0,0,1
Wilhelmina,1,1,1,0,0,1
Elnore,1,0,1,1,0,1
Luise,1,0,0,0,0,1
Danell,0,0,1,0,0,1
Steffi,1,0,1,0,0,1
Nessi,1,0,0,0,0,1
Glennis,0,0,1,0,0,1
Oralia,1,1,1,1,0,1
Perri,1,0,0,0,0,1
Maryanna,1,1,1,0,1,1
Ingeborg,0,0,1,1,0,1
Erastus,0,0,1,1,0,0
Romonda,1,1,1,0,0,1
Jeni,1,0,0,0,0,1
Fox,0,0,0,0,0,0
Regina,1,1,1,0,0,1
Debbie,1,0,1,0,0,1
Bertram,0,0,1,0,0,0
Christel,0,0,1,0,0,1
Ninon,0,0,0,0,0,1
Cherilyn,0,0,1,0,1,1
Rolland,0,0,1,0,0,0
Carlota,1,1,1,0,0,1
Marion,0,0,1,0,0,1
Stephi,1,0,1,0,0,1
Alexa,1,1,0,1,0,1
Stefania,1,1,1,0,0,1
Judy,0,0,0,0,1,1
Delora,1,1,1,0,0,1
Ez,0,0,0,1,0,0
Gill,0,0,0,0,0,1
Lex,0,0,0,0,0,0
Zoe,0,0,0,0,0,1
Arie,0,0,0,1,0,0
Andriette,1,0,1,1,0,1
Riley,0,0,0,0,1,0
Phil,0,0,0,0,0,1
Efram,0,0,0,1,0,0
Steve,1,0,0,0,0,0
Jasmina,1,1,1,0,0,1
Consuelo,0,0,1,0,0,1
Stacee,1,0,1,0,0,1
Ximenez,0,0,1,0,0,0
Spike,1,0,0,0,0,0
Auria,1,1,0,1,0,1
Iain,0,0,0,1,0,0
Mommy,0,0,0,0,1,1
Andrew,0,0,1,1,0,0
Regine,1,0,1,0,0,1
Horace,1,0,1,0,0,0
